id_operacion,fecha_originacion,producto,canal,region,monto_original,plazo_meses,renta,carga_financiera,antiguedad_meses,score,saldo,dias_mora,fecha_default
B001433,2025-12-28,Consumo,Sucursal,Metropolitana,772664,60,420000,0.0348,17,836,462346,0,
B001434,2025-04-18,Tarjeta,Digital,Biobío,3772692,24,420000,0.4459,42,681,2403122,0,
B001435,2025-08-27,Automotriz,Sucursal,Otras,9430119,24,1161941,0.3731,19,747,1716458,0,
B001436,2025-05-21,Automotriz,Digital,Metropolitana,4489547,48,548922,0.1807,27,781,3338052,0,
B001437,2025-12-12,Tarjeta,Sucursal,Valparaíso,8318727,60,1330879,0.1176,24,891,4757711,0,
B001438,2025-09-21,Consumo,Sucursal,Otras,3066620,60,465769,0.1168,7,805,1121915,11,
B001439,2025-12-25,Microempresa,Sucursal,Valparaíso,2185224,36,420000,0.1757,53,781,1263430,0,
B001440,2025-09-11,Microempresa,Sucursal,Biobío,5992392,24,999156,0.2887,2,759,4038245,0,
B001441,2025-06-14,Consumo,Digital,Metropolitana,3174609,24,420000,0.3411,12,691,1169912,0,
B001442,2025-03-10,Tarjeta,Sucursal,Metropolitana,5438635,60,1024531,0.0939,37,891,2738402,0,
B001443,2025-09-15,Tarjeta,Convenio,Metropolitana,1166270,48,420000,0.0681,31,860,972145,0,
B001444,2025-06-04,Microempresa,Sucursal,Metropolitana,3217796,12,420000,0.6932,25,664,2423675,90,2025-11-01
B001445,2025-12-28,Automotriz,Convenio,Metropolitana,628109,60,420000,0.0268,16,818,105841,0,
B001446,2025-06-08,Consumo,Sucursal,Otras,4209978,18,488977,0.5802,27,679,1258807,0,
B001447,2025-03-05,Consumo,Sucursal,Metropolitana,2606284,60,490111,0.0987,10,806,1531128,0,
B001448,2025-04-10,Tarjeta,Digital,Metropolitana,2908802,48,785796,0.0888,34,815,1524836,54,
B001449,2025-10-28,Tarjeta,Sucursal,Metropolitana,7524058,60,1246078,0.1133,27,886,2815992,0,
B001450,2025-02-21,Automotriz,Digital,Otras,7376794,24,1457342,0.242,33,858,1498162,0,
B001451,2025-09-10,Tarjeta,Convenio,Otras,3990260,48,482039,0.1847,43,769,1789021,0,
B001452,2025-12-21,Consumo,Digital,Metropolitana,4395487,24,491058,0.4138,38,702,2047729,0,
B001453,2025-02-24,Automotriz,Digital,Biobío,1569312,24,420000,0.167,21,758,745754,0,
B001454,2025-10-23,Consumo,Sucursal,Metropolitana,7645564,60,1036919,0.1323,17,858,2876988,0,
B001455,2025-05-29,Consumo,Digital,Metropolitana,2042295,48,420000,0.1194,17,824,1994503,211,2026-01-24
B001456,2025-06-08,Consumo,Digital,Metropolitana,6209587,24,727308,0.4235,40,734,3711894,0,
B001457,2025-10-24,Consumo,Sucursal,Valparaíso,4250656,18,1212970,0.2318,5,816,2469975,0,
B001458,2025-10-28,Tarjeta,Digital,Metropolitana,1384854,24,780435,0.0821,6,808,312425,0,
B001459,2025-07-10,Consumo,Digital,Valparaíso,10870852,24,1734228,0.2998,16,776,4384898,0,
B001460,2025-12-27,Consumo,Convenio,Metropolitana,16976696,36,2153532,0.2327,15,847,10295376,0,
B001461,2025-02-07,Consumo,Convenio,Metropolitana,2343690,60,522849,0.0825,18,820,275101,0,
B001462,2025-07-22,Microempresa,Sucursal,Metropolitana,2059209,36,1015638,0.0673,23,841,568619,0,
B001463,2025-02-02,Consumo,Sucursal,Otras,1822296,24,532257,0.1677,30,809,233741,0,
B001464,2025-06-17,Consumo,Convenio,Metropolitana,3416672,48,706120,0.1083,45,918,2496781,0,
B001465,2025-12-18,Microempresa,Sucursal,Metropolitana,1952420,60,425317,0.089,8,772,254809,0,
B001466,2025-06-26,Automotriz,Sucursal,Metropolitana,9319515,18,1411129,0.4372,6,744,5626801,0,
B001467,2025-09-23,Consumo,Sucursal,Otras,2144950,24,490132,0.2038,12,720,1380264,0,
B001468,2025-05-29,Tarjeta,Digital,Metropolitana,1445833,36,420000,0.1124,21,768,1320984,192,2026-02-23
B001469,2025-05-05,Consumo,Sucursal,Metropolitana,1749762,24,941247,0.0863,26,848,1277999,0,
B001470,2025-02-18,Consumo,Convenio,Otras,761418,18,420000,0.1215,52,867,100578,0,
B001471,2025-12-20,Tarjeta,Digital,Metropolitana,3754904,48,420000,0.1975,19,693,1789590,0,
B001472,2025-05-23,Tarjeta,Digital,Otras,3072955,48,463980,0.1549,22,750,1187218,67,
B001473,2025-10-26,Automotriz,Sucursal,Otras,6222662,48,746830,0.2094,22,816,3003088,0,
B001474,2025-01-03,Consumo,Sucursal,Otras,5386724,48,1378234,0.0904,17,892,3007810,0,
B001475,2025-03-22,Consumo,Sucursal,Metropolitana,1250002,36,420000,0.0974,13,742,897868,90,2026-05-16
B001476,2025-06-15,Tarjeta,Sucursal,Metropolitana,1828313,60,781450,0.0442,47,865,1122106,0,
B001477,2025-02-26,Automotriz,Convenio,Otras,4337678,24,622035,0.3429,31,748,4033792,142,2026-04-22
B001478,2025-07-25,Consumo,Sucursal,Metropolitana,10502732,36,1173751,0.2735,17,756,2475289,0,
B001479,2025-10-24,Automotriz,Sucursal,Otras,755182,24,420000,0.0856,27,846,166784,0,
B001480,2025-07-24,Microempresa,Digital,Metropolitana,595582,60,420000,0.0286,12,797,107364,0,
B001481,2025-12-23,Automotriz,Sucursal,Metropolitana,7354374,36,1039191,0.2286,21,839,5465322,0,
B001482,2025-04-12,Tarjeta,Sucursal,Otras,2949709,24,718194,0.1995,29,806,1665568,112,2025-10-09
B001483,2025-07-13,Consumo,Digital,Valparaíso,2468965,48,857019,0.0653,20,890,1682151,0,
B001484,2025-08-28,Consumo,Sucursal,Valparaíso,4341136,36,535747,0.242,66,840,1109567,0,
B001485,2025-11-24,Consumo,Convenio,Metropolitana,3054158,60,625306,0.095,24,806,2293527,0,
B001486,2025-09-15,Automotriz,Convenio,Valparaíso,10391653,24,1215030,0.3801,39,798,6202975,0,
B001487,2025-08-30,Microempresa,Digital,Biobío,3703063,48,420000,0.2206,20,748,529036,0,
B001488,2025-10-15,Automotriz,Digital,Biobío,8335984,48,1132741,0.1666,13,812,7539623,90,2027-01-08
B001489,2025-04-13,Tarjeta,Digital,Biobío,2663231,36,1023277,0.0874,11,813,409199,25,
B001490,2025-12-30,Consumo,Digital,Metropolitana,2267655,12,420000,0.5319,34,670,654428,0,
B001491,2025-06-05,Tarjeta,Sucursal,Biobío,4401911,24,1085752,0.2027,6,715,949681,0,
B001492,2025-09-14,Consumo,Sucursal,Metropolitana,1310783,36,809696,0.0481,41,910,944557,0,
B001493,2025-03-17,Consumo,Digital,Metropolitana,4851634,24,850465,0.2786,43,799,3950854,0,
B001494,2025-01-05,Automotriz,Digital,Metropolitana,1594466,18,420000,0.2398,36,735,895731,0,
B001495,2025-03-16,Tarjeta,Digital,Otras,6390523,48,1432891,0.1024,18,907,5334316,0,
B001496,2025-02-12,Consumo,Digital,Biobío,2437745,36,420000,0.1754,28,755,295344,0,
B001497,2025-06-29,Consumo,Sucursal,Metropolitana,3610644,24,707195,0.2333,19,848,1715448,60,
B001498,2025-11-21,Consumo,Sucursal,Otras,2745409,36,769707,0.1126,23,917,2183584,0,
B001499,2025-10-30,Consumo,Digital,Otras,1865640,24,420000,0.2251,19,753,804241,81,
B001500,2025-02-05,Consumo,Convenio,Metropolitana,4328403,36,764640,0.181,13,796,548994,0,
B001501,2025-03-23,Microempresa,Convenio,Otras,982862,24,715582,0.0691,40,931,517659,0,
B001502,2025-03-06,Microempresa,Sucursal,Metropolitana,8036411,24,1961021,0.1875,17,873,2707539,0,
B001503,2025-08-14,Consumo,Convenio,Metropolitana,7965338,24,1011851,0.3579,19,825,6257319,0,
B001504,2025-08-30,Automotriz,Digital,Metropolitana,2036484,36,420000,0.1637,25,779,1915174,243,2026-12-23
B001505,2025-08-24,Consumo,Sucursal,Valparaíso,4419220,18,591917,0.4606,20,644,704037,0,
B001506,2025-08-27,Consumo,Digital,Valparaíso,1126125,24,443808,0.1198,26,747,275736,0,
B001507,2025-10-24,Tarjeta,Sucursal,Metropolitana,5433586,12,728685,0.6947,25,601,2280406,0,
B001508,2025-10-14,Consumo,Sucursal,Biobío,4673570,60,725052,0.1196,43,905,1580750,0,
B001509,2025-04-12,Tarjeta,Digital,Metropolitana,3622326,24,420000,0.4079,6,665,3039342,90,2025-07-11
B001510,2025-10-05,Consumo,Convenio,Metropolitana,994762,24,420000,0.1125,15,771,617444,0,
B001511,2025-12-28,Automotriz,Sucursal,Metropolitana,979543,24,420000,0.1156,28,779,326952,0,
B001512,2025-01-31,Automotriz,Convenio,Metropolitana,5873014,48,2172952,0.0652,2,901,1932370,0,
B001513,2025-05-10,Tarjeta,Convenio,Otras,3229217,36,445165,0.2313,20,707,782069,0,
B001514,2025-03-12,Microempresa,Digital,Otras,1516401,48,420000,0.0825,33,814,1275315,0,
B001515,2025-05-16,Consumo,Sucursal,Biobío,893720,18,490850,0.1173,60,892,394355,83,
B001516,2025-09-02,Tarjeta,Sucursal,Biobío,2515587,60,722138,0.07,31,850,2125079,0,
B001517,2025-05-14,Consumo,Sucursal,Valparaíso,2738554,48,625941,0.1075,37,848,658345,0,
B001518,2025-05-18,Tarjeta,Convenio,Metropolitana,2913082,36,1262339,0.0742,13,869,2289518,0,
B001519,2025-02-18,Consumo,Digital,Metropolitana,4354353,24,786792,0.2525,33,826,1816108,0,
B001520,2025-02-28,Tarjeta,Digital,Otras,881626,24,536482,0.081,11,790,648041,0,
B001521,2025-07-10,Consumo,Sucursal,Biobío,4294997,48,572280,0.1758,16,827,457074,0,
B001522,2025-03-11,Consumo,Digital,Biobío,1753834,60,420000,0.0833,5,831,1331208,51,
B001523,2025-06-24,Consumo,Convenio,Biobío,4314212,24,912708,0.2185,43,904,595374,0,
B001524,2025-01-03,Automotriz,Digital,Metropolitana,4963616,60,1794392,0.0506,12,891,3996982,0,
B001525,2025-12-27,Consumo,Convenio,Otras,2649936,60,420000,0.1165,33,859,1753155,0,
B001526,2025-05-10,Automotriz,Digital,Metropolitana,4978173,36,1202111,0.1233,9,832,2814349,0,
B001527,2025-11-18,Consumo,Digital,Metropolitana,2654759,36,420000,0.1906,25,785,401521,0,
B001528,2025-01-05,Tarjeta,Digital,Metropolitana,3524239,24,1017823,0.1648,26,816,814607,0,
B001529,2025-04-21,Microempresa,Sucursal,Otras,2634122,18,420000,0.4249,12,726,1694016,0,
B001530,2025-06-27,Consumo,Convenio,Otras,2282359,48,420000,0.1243,18,782,250694,0,
B001531,2025-12-19,Consumo,Digital,Metropolitana,3709568,36,849336,0.1329,24,827,1246738,52,
B001532,2025-01-26,Consumo,Sucursal,Biobío,7094078,24,1350849,0.2508,22,832,4003745,0,
B001533,2025-11-19,Tarjeta,Sucursal,Otras,1973775,48,420000,0.1142,6,778,1336914,0,
B001534,2025-12-14,Tarjeta,Sucursal,Metropolitana,3528032,36,881944,0.1283,13,875,2910410,0,
B001535,2025-10-14,Automotriz,Sucursal,Metropolitana,3370655,36,420000,0.2538,53,736,2726314,0,
B001536,2025-11-10,Automotriz,Sucursal,Metropolitana,4273265,36,682393,0.211,21,809,1858726,0,
B001537,2025-11-11,Microempresa,Sucursal,Metropolitana,4476596,24,799008,0.2768,11,751,3405607,0,
B001538,2025-07-19,Automotriz,Digital,Metropolitana,6053034,60,1240133,0.0919,20,865,4510375,0,
B001539,2025-07-02,Automotriz,Convenio,Otras,3854663,60,609795,0.12,4,738,3072991,0,
B001540,2025-09-20,Automotriz,Sucursal,Metropolitana,8483077,36,1028365,0.2501,23,820,2401759,0,
B001541,2025-09-02,Consumo,Digital,Biobío,1716803,24,621352,0.1257,6,809,846177,0,
B001542,2025-05-03,Consumo,Digital,Otras,1147908,60,420000,0.0489,25,889,215748,0,
B001543,2025-06-26,Tarjeta,Convenio,Metropolitana,12751216,36,1561940,0.2447,23,841,1912432,0,
B001544,2025-09-15,Automotriz,Digital,Metropolitana,1252019,60,548297,0.0449,33,864,954750,118,2026-12-09
B001545,2025-10-01,Automotriz,Sucursal,Otras,9489989,60,1474397,0.1203,39,950,3424856,0,
B001546,2025-11-26,Microempresa,Sucursal,Metropolitana,2246521,60,1063422,0.0398,8,921,1219654,0,
B001547,2025-06-25,Consumo,Sucursal,Metropolitana,1097124,24,420000,0.1246,20,811,387617,80,
B001548,2025-05-19,Automotriz,Sucursal,Valparaíso,10537651,24,1313368,0.4008,12,769,2407993,0,
B001549,2025-10-29,Consumo,Digital,Otras,3030549,60,420000,0.1305,11,783,2575452,0,
B001550,2025-07-26,Tarjeta,Digital,Metropolitana,857363,48,627855,0.031,18,918,684451,71,
B001551,2025-05-29,Consumo,Digital,Valparaíso,5391707,36,957540,0.1844,14,829,666510,0,
B001552,2025-01-31,Tarjeta,Sucursal,Metropolitana,3641511,24,635764,0.2692,32,784,2329527,90,2025-09-28
B001553,2025-05-02,Automotriz,Digital,Biobío,7803183,60,1240910,0.125,17,855,3232474,0,
B001554,2025-10-14,Consumo,Sucursal,Metropolitana,1892128,18,544950,0.2143,27,795,1000494,0,
B001555,2025-12-29,Tarjeta,Convenio,Valparaíso,4589264,48,802653,0.1436,17,871,1653209,0,
B001556,2025-11-30,Consumo,Digital,Valparaíso,4105317,24,473324,0.4094,18,663,3086456,92,2026-08-27
B001557,2025-11-25,Consumo,Digital,Biobío,4432724,24,592546,0.3636,7,745,1626075,0,
B001558,2025-05-13,Consumo,Digital,Valparaíso,1604595,24,1324108,0.0556,37,859,1003464,0,
B001559,2025-05-02,Consumo,Convenio,Biobío,2710588,36,438908,0.2023,24,794,791767,0,
B001560,2025-08-08,Microempresa,Digital,Metropolitana,4693209,60,1392632,0.0629,12,891,1394004,0,
B001561,2025-01-07,Consumo,Sucursal,Metropolitana,1411033,24,420000,0.1637,47,876,471504,0,
B001562,2025-02-24,Consumo,Sucursal,Otras,2633790,48,437860,0.1403,27,784,2564201,143,2026-02-19
B001563,2025-06-16,Consumo,Sucursal,Otras,820875,24,431578,0.0939,34,823,581873,0,
B001564,2025-07-16,Tarjeta,Digital,Otras,1649993,12,773105,0.2001,18,738,520341,0,
B001565,2025-02-15,Consumo,Sucursal,Otras,994462,24,677963,0.0695,12,872,570205,0,
B001566,2025-10-20,Tarjeta,Digital,Metropolitana,4860436,18,590212,0.5147,30,614,898598,0,
B001567,2025-10-26,Consumo,Digital,Otras,3409920,48,581004,0.1443,28,822,2595405,0,
B001568,2025-12-30,Consumo,Convenio,Metropolitana,8512741,48,951479,0.2072,26,823,6887278,0,
B001569,2025-06-22,Automotriz,Digital,Biobío,2795133,36,520099,0.1777,22,768,1274749,0,
B001570,2025-11-18,Consumo,Digital,Metropolitana,3018955,36,420000,0.2174,40,732,735236,0,
B001571,2025-09-29,Automotriz,Digital,Metropolitana,1258987,48,842279,0.0362,44,906,252620,0,
B001572,2025-07-26,Consumo,Digital,Biobío,757728,36,426542,0.0584,15,880,78505,0,
B001573,2025-12-02,Consumo,Sucursal,Metropolitana,5948150,24,918527,0.3235,21,762,3556463,0,
B001574,2025-08-01,Consumo,Sucursal,Valparaíso,3260056,48,479232,0.1616,33,783,1179423,77,
B001575,2025-10-25,Consumo,Sucursal,Metropolitana,1959642,36,420000,0.1561,11,739,1708894,90,2026-06-22
B001576,2025-04-21,Consumo,Sucursal,Valparaíso,4678006,60,543370,0.1529,15,788,3901982,0,
B001577,2025-04-11,Tarjeta,Digital,Metropolitana,1278469,60,699774,0.0349,50,872,1123208,205,2025-06-10
B001578,2025-07-09,Tarjeta,Convenio,Metropolitana,2806239,24,448765,0.3055,18,724,1338380,0,
B001579,2025-05-28,Consumo,Digital,Metropolitana,7017692,18,1657985,0.2501,7,785,3797795,0,
B001580,2025-08-20,Tarjeta,Digital,Metropolitana,2595495,36,420000,0.1957,10,767,1538272,0,
B001581,2025-05-22,Microempresa,Sucursal,Metropolitana,2678750,36,420000,0.1993,40,807,943494,0,
B001582,2025-12-09,Consumo,Convenio,Otras,4463708,36,696974,0.1934,4,789,1211689,0,
B001583,2025-10-10,Consumo,Sucursal,Otras,953216,24,420000,0.1013,36,835,495535,0,
B001584,2025-06-01,Automotriz,Sucursal,Metropolitana,3677226,36,738170,0.1662,44,845,1739508,0,
B001585,2025-10-18,Automotriz,Convenio,Valparaíso,3473347,48,830358,0.1013,17,877,2466341,0,
B001586,2025-11-11,Consumo,Convenio,Otras,1669120,36,460448,0.1224,30,844,245540,55,
B001587,2025-07-10,Microempresa,Digital,Metropolitana,2707310,36,975178,0.0826,31,890,876160,0,
B001588,2025-02-11,Microempresa,Digital,Otras,2335044,24,515632,0.2025,16,789,555457,0,
B001589,2025-07-08,Tarjeta,Sucursal,Otras,2920715,36,420000,0.216,38,868,1818245,90,2025-10-06
B001590,2025-09-12,Microempresa,Sucursal,Metropolitana,7065453,36,791363,0.2914,19,736,2638960,0,
B001591,2025-03-22,Consumo,Digital,Metropolitana,3606736,12,928726,0.3577,10,770,2752392,0,
B001592,2025-12-07,Tarjeta,Sucursal,Otras,5325823,60,818467,0.1171,13,776,2254541,0,
B001593,2025-12-28,Consumo,Sucursal,Metropolitana,6435581,12,1143547,0.552,20,688,1963170,64,
B001594,2025-10-06,Tarjeta,Sucursal,Otras,638682,36,420000,0.0477,45,888,456175,0,
B001595,2025-06-19,Automotriz,Convenio,Valparaíso,2669883,18,420000,0.3935,12,626,1667896,0,
B001596,2025-06-23,Consumo,Sucursal,Valparaíso,654214,48,420000,0.0373,24,853,186937,22,
B001597,2025-07-05,Tarjeta,Convenio,Metropolitana,905362,36,420000,0.0711,6,772,138692,0,
B001598,2025-09-27,Automotriz,Digital,Otras,7157856,36,818586,0.2593,22,794,4169313,0,
B001599,2025-04-02,Tarjeta,Digital,Otras,1722192,12,481205,0.3349,65,753,437523,0,
B001600,2025-01-14,Consumo,Digital,Metropolitana,4970131,36,812725,0.1836,9,837,1602759,0,
B001601,2025-05-03,Consumo,Sucursal,Metropolitana,2539658,12,534209,0.4502,37,813,1100326,55,
B001602,2025-08-25,Automotriz,Digital,Otras,3539346,48,922744,0.086,37,859,2123285,0,
B001603,2025-08-10,Consumo,Convenio,Valparaíso,3345535,60,566384,0.1088,13,840,2447427,0,
B001604,2025-12-06,Consumo,Convenio,Metropolitana,3559890,36,420000,0.256,26,741,1922377,0,
B001605,2025-06-05,Tarjeta,Digital,Metropolitana,2067333,24,420000,0.2248,17,731,1318005,0,
B001606,2025-02-15,Tarjeta,Convenio,Metropolitana,3727676,60,507569,0.1424,25,743,843554,0,
B001607,2025-05-10,Consumo,Sucursal,Otras,3997815,24,623111,0.3174,8,755,3854286,90,2025-11-06
B001608,2025-07-08,Consumo,Convenio,Metropolitana,2287310,24,993917,0.113,10,792,852606,0,
B001609,2025-12-12,Tarjeta,Sucursal,Biobío,10901423,24,1307810,0.3831,17,751,8495068,0,
B001610,2025-03-28,Consumo,Digital,Otras,1205241,12,533694,0.2087,7,715,315099,0,
B001611,2025-07-24,Consumo,Sucursal,Metropolitana,1705476,12,616813,0.2584,24,764,396413,0,
B001612,2025-04-12,Consumo,Digital,Biobío,6164554,48,2923291,0.0481,19,950,3956095,0,
B001613,2025-06-24,Consumo,Digital,Metropolitana,885159,12,420000,0.1998,37,815,149770,63,
B001614,2025-11-02,Automotriz,Sucursal,Metropolitana,6282217,24,700312,0.4214,38,700,1437269,54,
B001615,2025-10-16,Tarjeta,Digital,Biobío,5327116,24,612440,0.4136,7,651,3828761,0,
B001616,2025-11-11,Tarjeta,Digital,Otras,530346,18,420000,0.0783,22,798,77822,0,
B001617,2025-12-08,Automotriz,Sucursal,Metropolitana,4228524,18,707823,0.384,18,758,1596132,0,
B001618,2025-03-09,Automotriz,Digital,Metropolitana,3977013,48,1171920,0.0778,11,868,3363315,0,
B001619,2025-05-07,Tarjeta,Convenio,Valparaíso,3561783,18,421682,0.5127,28,624,2893336,122,2025-12-03
B001620,2025-01-30,Consumo,Digital,Valparaíso,6607270,24,957512,0.34,23,826,2682418,0,
B001621,2025-10-08,Tarjeta,Sucursal,Metropolitana,1868352,48,1121274,0.0417,33,898,1447165,0,
B001622,2025-03-06,Consumo,Digital,Biobío,1781011,60,439585,0.076,13,807,276160,0,
B001623,2025-07-13,Consumo,Sucursal,Metropolitana,3082485,24,1201745,0.1165,13,832,2548316,0,
B001624,2025-04-07,Microempresa,Digital,Metropolitana,7237623,48,804689,0.2018,30,771,5939437,67,
B001625,2025-01-14,Automotriz,Digital,Valparaíso,5345375,24,936582,0.2816,21,726,3005602,0,
B001626,2025-01-11,Consumo,Sucursal,Otras,2562322,48,458936,0.1413,14,840,1716285,0,
B001627,2025-06-21,Consumo,Sucursal,Otras,3412277,48,532162,0.1546,14,762,1049042,0,
B001628,2025-08-20,Consumo,Sucursal,Valparaíso,3707616,48,666249,0.1264,43,859,1709396,0,
B001629,2025-05-04,Tarjeta,Digital,Otras,13465175,48,1748163,0.1774,38,824,10680652,60,
B001630,2025-01-05,Tarjeta,Digital,Metropolitana,743286,48,420000,0.0415,9,856,220809,73,
B001631,2025-03-19,Consumo,Sucursal,Metropolitana,18140968,24,2584341,0.3297,18,789,6570449,0,
B001632,2025-12-01,Consumo,Convenio,Metropolitana,2426818,36,428660,0.1733,15,767,1084031,0,
B001633,2025-07-26,Tarjeta,Sucursal,Metropolitana,7260630,36,908449,0.2681,15,772,5078227,0,
B001634,2025-04-18,Microempresa,Digital,Biobío,5426913,60,700144,0.146,43,865,2635310,0,
B001635,2025-08-02,Tarjeta,Convenio,Biobío,3867243,24,527054,0.3336,43,699,2195531,90,2025-10-31
B001636,2025-08-20,Consumo,Digital,Metropolitana,795189,48,566705,0.0324,10,836,619536,14,
B001637,2025-10-15,Consumo,Sucursal,Otras,5943611,18,667764,0.5625,7,599,4862572,193,2026-11-09
B001638,2025-08-06,Automotriz,Sucursal,Metropolitana,3130269,36,420000,0.2245,31,786,1791215,99,2026-04-03
B001639,2025-12-26,Automotriz,Sucursal,Valparaíso,2137302,24,440567,0.2244,14,806,1590433,0,
B001640,2025-10-04,Consumo,Sucursal,Metropolitana,1987278,24,466395,0.1903,28,800,733923,0,
B001641,2025-12-07,Automotriz,Sucursal,Otras,2882818,18,469518,0.3796,9,658,1769211,0,
B001642,2025-03-08,Consumo,Digital,Metropolitana,1154538,18,420000,0.1723,39,816,182827,0,
B001643,2025-05-03,Consumo,Digital,Biobío,729966,60,420000,0.0346,30,841,388155,0,
B001644,2025-05-03,Automotriz,Sucursal,Metropolitana,3195957,36,426994,0.2456,30,795,1448256,0,
B001645,2025-03-18,Automotriz,Sucursal,Biobío,2609427,36,420000,0.2102,10,756,1561117,0,
B001646,2025-01-01,Microempresa,Sucursal,Metropolitana,529678,24,420000,0.0585,18,843,155737,0,
B001647,2025-01-19,Consumo,Sucursal,Valparaíso,2526150,24,547305,0.2187,34,830,2113442,90,2026-03-15
B001648,2025-01-30,Consumo,Digital,Valparaíso,1468803,60,420000,0.0633,31,870,521813,0,
B001649,2025-03-14,Tarjeta,Sucursal,Otras,8432460,12,1052891,0.8048,5,542,7721832,90,2025-09-10
B001650,2025-08-31,Consumo,Convenio,Metropolitana,2503980,24,984999,0.1217,16,912,1621125,0,
B001651,2025-07-22,Automotriz,Digital,Biobío,3110570,18,761123,0.2478,15,798,1414627,0,
B001652,2025-02-22,Tarjeta,Digital,Metropolitana,1358387,18,420000,0.1948,17,727,1232253,218,2025-04-23
B001653,2025-05-10,Tarjeta,Digital,Metropolitana,2932357,48,510775,0.1333,12,728,1253516,0,
B001654,2025-09-13,Consumo,Digital,Valparaíso,1182418,18,420000,0.1674,18,702,650339,0,
B001655,2025-08-31,Automotriz,Sucursal,Metropolitana,1919375,36,420000,0.1425,10,806,1205600,0,
B001656,2025-02-12,Consumo,Sucursal,Biobío,3504566,48,750451,0.1038,18,830,2474001,0,
B001657,2025-12-15,Consumo,Convenio,Biobío,4900064,12,565883,0.7749,34,544,3027146,90,2026-02-13
B001658,2025-03-31,Consumo,Digital,Biobío,3631870,24,561251,0.3245,15,723,1572826,0,
B001659,2025-01-07,Consumo,Convenio,Metropolitana,3671085,48,1042907,0.0849,15,861,1851164,76,
B001660,2025-02-05,Microempresa,Digital,Metropolitana,3320458,60,420000,0.159,19,775,1381877,0,
B001661,2025-09-13,Consumo,Digital,Valparaíso,2162958,18,673970,0.2141,32,791,1118171,0,
B001662,2025-03-16,Automotriz,Sucursal,Metropolitana,1080289,60,420000,0.0509,5,819,543500,0,
