id_operacion,producto,region,saldo,score,dias_mora,linea_no_usada,factor_conversion,pd_12m,pd_lifetime,lgd
A012375,Tarjeta,Metropolitana,1285108,862,0,1906162,0.4,0.00498,0.013233,0.6857
A008335,Automotriz,Otras,470939,859,0,0,0.0,0.005185,0.014811,0.3413
A004755,Consumo,Metropolitana,1984590,748,0,0,0.0,0.022826,0.058588,0.566
A000367,Microempresa,Otras,863689,555,0,1803566,0.4,0.240736,0.777645,0.5675
A009659,Consumo,Metropolitana,3983225,700,0,0,0.0,0.042774,0.13098,0.5777
A001241,Consumo,Biobío,847267,833,0,0,0.0,0.007352,0.02296,0.532
A006453,Automotriz,Metropolitana,2932021,805,107,0,0.0,0.010697,0.023942,0.4368
A002971,Consumo,Valparaíso,624783,762,0,0,0.0,0.018966,0.054534,0.6156
A008469,Consumo,Otras,455198,890,0,0,0.0,0.003417,0.009458,0.6662
A008414,Consumo,Otras,5574238,702,0,0,0.0,0.041681,0.130696,0.5918
A003993,Tarjeta,Otras,2500121,790,0,2666420,0.4,0.013069,0.043505,0.7068
A005935,Automotriz,Metropolitana,2400405,573,135,0,0.0,0.199106,0.664863,0.2479
A008728,Consumo,Otras,2496921,831,138,0,0.0,0.007552,0.017259,0.6891
A011290,Tarjeta,Valparaíso,477892,950,0,915752,0.4,0.001522,0.00387,0.6127
A002189,Automotriz,Otras,994834,857,0,0,0.0,0.005326,0.014833,0.3988
A010678,Consumo,Valparaíso,316263,724,0,0,0.0,0.031297,0.08527,0.6353
A000607,Tarjeta,Otras,624628,835,84,1346421,0.4,0.007157,0.020455,0.7666
A002763,Consumo,Metropolitana,4090969,756,194,0,0.0,0.020535,0.066916,0.5719
A014156,Microempresa,Metropolitana,763130,745,0,467883,0.4,0.023748,0.066391,0.6211
A005255,Consumo,Otras,1918142,814,177,0,0.0,0.009484,0.031838,0.7421
A007422,Consumo,Otras,1864763,950,0,0,0.0,0.001522,0.003761,0.6277
A005492,Consumo,Biobío,2149339,928,0,0,0.0,0.002047,0.005742,0.686
A010731,Tarjeta,Metropolitana,935498,890,0,887256,0.4,0.003417,0.008192,0.7218
A012957,Consumo,Biobío,1797573,823,0,0,0.0,0.008407,0.022523,0.6507
A007015,Consumo,Metropolitana,1598519,853,0,0,0.0,0.005621,0.019029,0.5901
A011044,Consumo,Metropolitana,668374,898,70,0,0.0,0.003068,0.008388,0.5788
A003069,Automotriz,Metropolitana,1125798,907,0,0,0.0,0.002717,0.0068,0.4188
A003447,Consumo,Metropolitana,2048157,863,0,0,0.0,0.004914,0.016045,0.6499
A001611,Tarjeta,Otras,2281748,857,0,4175644,0.4,0.005326,0.012431,0.6954
A011825,Consumo,Valparaíso,1820428,843,0,0,0.0,0.006429,0.015738,0.5533
A004417,Tarjeta,Valparaíso,2997473,914,0,6195705,0.4,0.002473,0.008134,0.7219
A002894,Tarjeta,Metropolitana,1313565,728,0,1049840,0.4,0.029699,0.077764,0.7223
A000712,Tarjeta,Metropolitana,1643143,806,0,953955,0.4,0.010555,0.034782,0.7167
A003674,Consumo,Otras,308153,779,0,0,0.0,0.015132,0.047194,0.6819
A002315,Consumo,Metropolitana,1237234,926,55,0,0.0,0.002103,0.006218,0.6516
A003651,Tarjeta,Metropolitana,915555,829,0,1374582,0.4,0.007757,0.025207,0.7523
A000546,Consumo,Metropolitana,5273745,769,0,0,0.0,0.017284,0.056498,0.5566
A005111,Consumo,Metropolitana,1311804,736,0,0,0.0,0.026737,0.072924,0.6667
A012273,Consumo,Biobío,1628939,772,0,0,0.0,0.016609,0.042324,0.6496
A007308,Consumo,Biobío,2138647,824,0,0,0.0,0.008295,0.020184,0.6015
A012480,Consumo,Biobío,1209266,826,0,0,0.0,0.008076,0.025489,0.6457
A003093,Consumo,Otras,2153016,861,0,0,0.0,0.005048,0.013791,0.5591
A008356,Consumo,Metropolitana,558482,841,0,0,0.0,0.006604,0.015661,0.5865
A000137,Consumo,Valparaíso,2661301,950,0,0,0.0,0.001522,0.004146,0.6326
A006313,Automotriz,Valparaíso,1920039,841,0,0,0.0,0.006604,0.020253,0.3763
A002460,Tarjeta,Valparaíso,637107,674,0,390140,0.4,0.059706,0.200391,0.7376
A013691,Consumo,Metropolitana,912681,805,0,0,0.0,0.010697,0.023182,0.6677
A008680,Consumo,Metropolitana,782466,936,0,0,0.0,0.001838,0.005725,0.6179
A002888,Automotriz,Metropolitana,791433,778,0,0,0.0,0.015335,0.039497,0.4367
A005224,Tarjeta,Metropolitana,1550144,892,0,2562582,0.4,0.003326,0.007088,0.6405
A005540,Consumo,Metropolitana,1733459,869,0,0,0.0,0.004533,0.010503,0.5878
A009748,Automotriz,Otras,592629,833,0,0,0.0,0.007352,0.018222,0.3436
A010939,Automotriz,Metropolitana,5990928,854,0,0,0.0,0.005546,0.012701,0.4069
A002087,Automotriz,Valparaíso,3768746,863,0,0,0.0,0.004914,0.016341,0.3578
A013006,Tarjeta,Metropolitana,508658,716,42,1036117,0.4,0.034746,0.086868,0.7058
A000447,Microempresa,Metropolitana,724854,875,0,1052184,0.4,0.004181,0.010975,0.5481
A007647,Microempresa,Metropolitana,2639229,868,0,1794180,0.4,0.004594,0.013751,0.5461
A004702,Automotriz,Metropolitana,996436,840,0,0,0.0,0.006693,0.016694,0.4288
A008993,Consumo,Biobío,1963968,877,0,0,0.0,0.00407,0.010128,0.6224
A012476,Consumo,Valparaíso,988464,792,0,0,0.0,0.012725,0.029239,0.6124
A011531,Microempresa,Valparaíso,1121494,791,36,1850861,0.4,0.012896,0.035261,0.4753
A004112,Tarjeta,Otras,1181284,802,0,1240840,0.4,0.011135,0.033981,0.7409
A012686,Tarjeta,Valparaíso,862393,729,0,1660743,0.4,0.029312,0.089634,0.6932
A011410,Automotriz,Otras,1341950,870,0,0,0.0,0.004472,0.01448,0.3908
A013417,Microempresa,Biobío,4631481,560,90,3312518,0.4,0.228603,0.66982,0.6654
A013290,Automotriz,Valparaíso,1440933,754,0,0,0.0,0.021086,0.048935,0.3856
A001143,Consumo,Metropolitana,1523333,788,0,0,0.0,0.013423,0.037084,0.6016
A013053,Consumo,Valparaíso,2808694,728,221,0,0.0,0.029699,0.09419,0.4809
A014011,Consumo,Otras,1181644,926,0,0,0.0,0.002103,0.004613,0.629
A014534,Tarjeta,Metropolitana,1138779,861,0,674213,0.4,0.005048,0.015918,0.7766
A010392,Consumo,Otras,702085,904,0,0,0.0,0.002829,0.007242,0.5433
A000048,Tarjeta,Metropolitana,918467,812,0,1880789,0.4,0.009741,0.030223,0.7044
A009815,Consumo,Otras,461757,898,0,0,0.0,0.003068,0.008511,0.6725
A010342,Tarjeta,Metropolitana,1961096,890,0,1274640,0.4,0.003417,0.009545,0.6111
A014669,Consumo,Metropolitana,1209706,833,0,0,0.0,0.007352,0.021198,0.6899
A008252,Tarjeta,Metropolitana,1793833,848,0,2846506,0.4,0.006011,0.014546,0.7117
A010021,Automotriz,Metropolitana,261339,857,0,0,0.0,0.005326,0.018087,0.3775
A011861,Consumo,Valparaíso,1163221,822,0,0,0.0,0.00852,0.019844,0.5556
A002786,Consumo,Metropolitana,2195675,790,0,0,0.0,0.013069,0.037034,0.6274
A001770,Automotriz,Metropolitana,847769,709,0,0,0.0,0.038062,0.083142,0.3687
A014328,Consumo,Metropolitana,4046466,950,0,0,0.0,0.001522,0.003394,0.68
A011867,Consumo,Biobío,1065124,885,0,0,0.0,0.003655,0.010785,0.6462
A011148,Consumo,Valparaíso,2509328,752,189,0,0.0,0.021651,0.06345,0.5574
A009991,Microempresa,Metropolitana,1224359,809,178,869750,0.4,0.01014,0.029344,0.5209
A003822,Tarjeta,Metropolitana,3450592,518,182,6703652,0.4,0.343294,0.873139,0.7098
A010360,Consumo,Biobío,507603,950,0,0,0.0,0.001522,0.004376,0.5194
A007196,Tarjeta,Otras,1208013,867,0,2372305,0.4,0.004656,0.014095,0.7036
A005375,Tarjeta,Biobío,1304203,747,0,1482346,0.4,0.02313,0.057943,0.727
A010657,Consumo,Metropolitana,821271,883,0,0,0.0,0.003754,0.010151,0.6493
A011334,Tarjeta,Biobío,2363159,844,0,1486166,0.4,0.006343,0.021406,0.8105
A012343,Tarjeta,Metropolitana,447701,816,0,786021,0.4,0.009233,0.022629,0.681
A006619,Automotriz,Biobío,1457102,920,10,0,0.0,0.00228,0.006668,0.4034
A002058,Automotriz,Valparaíso,542434,808,0,0,0.0,0.010276,0.02411,0.3693
A001122,Microempresa,Metropolitana,1859322,615,0,3697443,0.4,0.123526,0.361083,0.594
A003554,Consumo,Metropolitana,846965,888,0,0,0.0,0.00351,0.007975,0.6238
A009639,Tarjeta,Otras,2331067,650,0,2242595,0.4,0.080733,0.27374,0.7655
A001452,Microempresa,Biobío,3983018,950,0,6208378,0.4,0.001522,0.00363,0.5181
A013276,Automotriz,Biobío,2611126,802,0,0,0.0,0.011135,0.034929,0.3677
A001072,Tarjeta,Biobío,2328353,906,16,3097735,0.4,0.002754,0.007688,0.6398
A011521,Automotriz,Metropolitana,602975,774,25,0,0.0,0.016173,0.047761,0.3249
A000332,Consumo,Valparaíso,711461,838,0,0,0.0,0.006875,0.01568,0.5423
A011944,Automotriz,Otras,1152970,833,0,0,0.0,0.007352,0.0239,0.3268
A004788,Tarjeta,Otras,3492243,781,0,3224861,0.4,0.014735,0.033537,0.7317
A006029,Tarjeta,Metropolitana,3418067,832,0,4701424,0.4,0.007451,0.024102,0.7175
A011210,Consumo,Otras,1944267,672,0,0,0.0,0.061242,0.146254,0.6118
A003201,Consumo,Metropolitana,1686714,744,172,0,0.0,0.024063,0.062217,0.61
A008490,Tarjeta,Valparaíso,1272603,711,0,2014960,0.4,0.037085,0.078439,0.6708
A014731,Automotriz,Metropolitana,8235429,764,0,0,0.0,0.01847,0.048572,0.3607
A014025,Microempresa,Otras,598833,897,0,958396,0.4,0.003109,0.007247,0.5777
A000083,Tarjeta,Biobío,1277969,754,0,1078665,0.4,0.021086,0.069062,0.7131
A009614,Consumo,Metropolitana,512411,878,0,0,0.0,0.004016,0.010629,0.6313
A014568,Automotriz,Metropolitana,1761759,818,0,0,0.0,0.008989,0.022336,0.4035
A014892,Tarjeta,Metropolitana,738268,883,0,649103,0.4,0.003754,0.011263,0.6828
A011419,Consumo,Metropolitana,1374520,815,0,0,0.0,0.009358,0.025751,0.6567
A004515,Automotriz,Metropolitana,474695,885,0,0,0.0,0.003655,0.011271,0.3919
A008695,Automotriz,Metropolitana,963038,849,0,0,0.0,0.005931,0.017228,0.3708
A007374,Automotriz,Metropolitana,1186442,759,0,0,0.0,0.019735,0.05242,0.4076
A013504,Tarjeta,Otras,61324,861,0,77382,0.4,0.005048,0.011779,0.725
A000018,Tarjeta,Otras,1249428,950,0,1761564,0.4,0.001522,0.004567,0.6782
A014759,Tarjeta,Biobío,1173346,941,0,1360215,0.4,0.001718,0.005652,0.6506
A006012,Microempresa,Metropolitana,1098924,893,0,735656,0.4,0.003281,0.010284,0.5557
A009354,Automotriz,Metropolitana,1319007,664,0,0,0.0,0.06776,0.145337,0.4078
A009551,Consumo,Metropolitana,466527,903,0,0,0.0,0.002868,0.00724,0.662
A003626,Tarjeta,Metropolitana,746663,886,0,507146,0.4,0.003606,0.009361,0.7661
A006076,Automotriz,Metropolitana,557523,943,0,0,0.0,0.001672,0.005597,0.2838
A008606,Consumo,Biobío,2011934,839,0,0,0.0,0.006783,0.014483,0.6595
A004261,Consumo,Metropolitana,477218,817,0,0,0.0,0.00911,0.025415,0.6382
A005878,Consumo,Metropolitana,2523134,845,0,0,0.0,0.006258,0.017024,0.6495
A004504,Consumo,Metropolitana,1205763,950,0,0,0.0,0.001522,0.003343,0.6399
A006764,Consumo,Valparaíso,512456,799,0,0,0.0,0.01159,0.029218,0.5897
A004335,Consumo,Metropolitana,1226168,855,0,0,0.0,0.005472,0.015692,0.5524
A002912,Microempresa,Metropolitana,442475,820,0,340626,0.4,0.008752,0.02494,0.5431
A008307,Tarjeta,Otras,127498,827,0,265492,0.4,0.007968,0.017412,0.7554
A011873,Automotriz,Valparaíso,180091,929,0,0,0.0,0.00202,0.004749,0.4188
A014167,Automotriz,Biobío,341496,922,0,0,0.0,0.00222,0.006405,0.3786
A011190,Consumo,Valparaíso,2083773,863,0,0,0.0,0.004914,0.015665,0.6549
A005303,Consumo,Biobío,1491109,853,0,0,0.0,0.005621,0.016905,0.6692
A011366,Tarjeta,Metropolitana,432338,734,0,364322,0.4,0.02745,0.062772,0.7073
A014748,Automotriz,Metropolitana,3613290,950,0,0,0.0,0.001522,0.003301,0.3965
A007605,Tarjeta,Metropolitana,3256753,679,0,1514437,0.4,0.056024,0.154394,0.7554
A008556,Automotriz,Metropolitana,2752542,619,95,0,0.0,0.117791,0.357863,0.3966
A013811,Consumo,Metropolitana,1105803,839,0,0,0.0,0.006783,0.016325,0.6008
A007634,Consumo,Metropolitana,3174470,871,0,0,0.0,0.004412,0.010584,0.6831
A008375,Microempresa,Metropolitana,3646772,839,129,2813353,0.4,0.006783,0.017716,0.4925
A005968,Consumo,Otras,4428069,877,0,0,0.0,0.00407,0.013792,0.6401
A000074,Consumo,Metropolitana,499386,909,0,0,0.0,0.002645,0.005969,0.5999
A001476,Tarjeta,Otras,6967093,767,0,7611909,0.4,0.017749,0.04548,0.7676
A006850,Consumo,Metropolitana,1319086,705,0,0,0.0,0.040091,0.113017,0.595
A006684,Consumo,Metropolitana,836724,771,0,0,0.0,0.016831,0.055642,0.6201
A003394,Tarjeta,Otras,677757,923,0,1238650,0.4,0.00219,0.00691,0.6533
A009540,Consumo,Metropolitana,82746,950,0,0,0.0,0.001522,0.004014,0.6515
A004992,Automotriz,Otras,880779,850,0,0,0.0,0.005852,0.017527,0.3586
A005616,Automotriz,Valparaíso,1311263,835,0,0,0.0,0.007157,0.017094,0.4425
A010451,Tarjeta,Otras,2469417,810,0,3424745,0.4,0.010005,0.02426,0.6872
A004435,Consumo,Otras,787635,783,0,0,0.0,0.014347,0.035806,0.6942
A006121,Consumo,Valparaíso,652215,785,0,0,0.0,0.01397,0.031721,0.5681
A004744,Consumo,Biobío,478650,722,0,0,0.0,0.032127,0.09231,0.6287
A010676,Consumo,Metropolitana,995771,817,0,0,0.0,0.00911,0.023479,0.6421
A005381,Consumo,Metropolitana,3127198,840,0,0,0.0,0.006693,0.014372,0.7081
A004320,Automotriz,Metropolitana,1509183,871,0,0,0.0,0.004412,0.014613,0.3981
A010736,Consumo,Metropolitana,4793902,786,0,0,0.0,0.013785,0.046092,0.7008
A000308,Automotriz,Valparaíso,3903231,925,100,0,0.0,0.002132,0.006664,0.4075
A000923,Microempresa,Metropolitana,1547782,806,0,2206245,0.4,0.010555,0.023093,0.617
A006023,Consumo,Otras,900090,730,57,0,0.0,0.02893,0.080111,0.6652
A010783,Consumo,Metropolitana,2002358,829,31,0,0.0,0.007757,0.023537,0.7174
A000826,Automotriz,Metropolitana,1924353,847,0,0,0.0,0.006092,0.01777,0.4318
A014614,Tarjeta,Biobío,4321113,900,0,6641856,0.4,0.002986,0.009659,0.7614
A012879,Tarjeta,Metropolitana,708562,865,0,1193991,0.4,0.004783,0.015622,0.7619
A003696,Consumo,Metropolitana,1008849,864,0,0,0.0,0.004848,0.011494,0.5666
A011204,Tarjeta,Metropolitana,3124839,838,0,1165672,0.4,0.006875,0.015064,0.6979
A012249,Automotriz,Metropolitana,618511,920,0,0,0.0,0.00228,0.007152,0.3377
A007910,Consumo,Metropolitana,942331,913,0,0,0.0,0.002506,0.008034,0.6364
A002762,Consumo,Metropolitana,1978447,713,97,0,0.0,0.036132,0.101079,0.5918
A009332,Tarjeta,Valparaíso,3999556,722,0,8461489,0.4,0.032127,0.104158,0.7685
A013900,Consumo,Otras,1383011,647,0,0,0.0,0.083793,0.261371,0.5999
A004022,Consumo,Metropolitana,1616324,725,58,0,0.0,0.03089,0.087341,0.5462
A000189,Microempresa,Otras,4097920,859,73,7504863,0.4,0.005185,0.017101,0.6012
A003219,Tarjeta,Otras,5910770,873,0,10137896,0.4,0.004295,0.012793,0.6758
A007150,Consumo,Otras,1012556,869,0,0,0.0,0.004533,0.014488,0.6202
A014467,Automotriz,Biobío,1722871,785,0,0,0.0,0.01397,0.041666,0.3901
A003913,Automotriz,Valparaíso,2081607,816,0,0,0.0,0.009233,0.028428,0.3229
A007746,Consumo,Metropolitana,688808,880,0,0,0.0,0.003909,0.011103,0.5962
A007770,Consumo,Metropolitana,1692434,720,239,0,0.0,0.032978,0.078847,0.603
A007376,Consumo,Metropolitana,17009362,911,0,0,0.0,0.002575,0.005523,0.6661
A012166,Automotriz,Metropolitana,758155,879,0,0,0.0,0.003962,0.013412,0.2756
A006555,Consumo,Otras,2911929,882,0,0,0.0,0.003805,0.008068,0.6336
A008104,Tarjeta,Valparaíso,4966193,740,0,7586125,0.4,0.025366,0.068939,0.6523
A012137,Consumo,Metropolitana,1266778,910,0,0,0.0,0.00261,0.008382,0.6374
A001859,Consumo,Otras,9991605,950,0,0,0.0,0.001522,0.004481,0.5758
A013714,Microempresa,Biobío,1183793,816,0,1545574,0.4,0.009233,0.027988,0.4545
A001383,Tarjeta,Metropolitana,891805,812,0,1052495,0.4,0.009741,0.027625,0.7257
A004493,Consumo,Otras,586733,897,0,0,0.0,0.003109,0.010071,0.5307
A001527,Consumo,Otras,1221668,790,44,0,0.0,0.013069,0.043347,0.6117
A014462,Automotriz,Biobío,1727927,791,0,0,0.0,0.012896,0.037627,0.4171
A003756,Automotriz,Metropolitana,814670,756,0,0,0.0,0.020535,0.044344,0.321
A007847,Consumo,Otras,5168362,719,0,0,0.0,0.033412,0.078585,0.665
A005246,Consumo,Valparaíso,1106094,945,0,0,0.0,0.001628,0.004932,0.624
A001541,Automotriz,Otras,8601874,803,0,0,0.0,0.010987,0.031335,0.3919
A003396,Automotriz,Valparaíso,790984,770,0,0,0.0,0.017056,0.043195,0.4679
A003618,Consumo,Metropolitana,161736,871,0,0,0.0,0.004412,0.013709,0.6436
A006889,Consumo,Metropolitana,263670,854,0,0,0.0,0.005546,0.012568,0.588
A007793,Consumo,Otras,2489574,733,90,0,0.0,0.027813,0.086999,0.7089
A011907,Tarjeta,Valparaíso,497327,621,0,641179,0.4,0.115012,0.316899,0.6828
A008882,Tarjeta,Valparaíso,2286852,821,73,2446064,0.4,0.008635,0.019571,0.7847
A012337,Consumo,Metropolitana,2065470,918,0,0,0.0,0.002343,0.005738,0.6511
A007340,Tarjeta,Valparaíso,541026,863,0,554471,0.4,0.004914,0.015497,0.8198
A006442,Microempresa,Valparaíso,2128775,840,0,4132723,0.4,0.006693,0.021329,0.463
A006461,Consumo,Valparaíso,3825888,950,0,0,0.0,0.001522,0.004175,0.6107
A001993,Microempresa,Biobío,650645,892,18,550551,0.4,0.003326,0.007814,0.5173
A005652,Automotriz,Metropolitana,575707,808,0,0,0.0,0.010276,0.031006,0.3151
A011647,Consumo,Metropolitana,2439873,843,0,0,0.0,0.006429,0.013843,0.5863
A004035,Tarjeta,Otras,523226,844,0,435722,0.4,0.006343,0.017398,0.7768
A001682,Tarjeta,Metropolitana,663249,787,43,556366,0.4,0.013603,0.030873,0.7209
A011730,Tarjeta,Metropolitana,3309996,805,0,6788954,0.4,0.010697,0.033935,0.7344
A013278,Tarjeta,Metropolitana,489992,775,0,997129,0.4,0.015959,0.053644,0.6413
A013548,Consumo,Metropolitana,2479560,839,0,0,0.0,0.006783,0.014387,0.6155
A012700,Consumo,Otras,680123,874,0,0,0.0,0.004238,0.012317,0.6237
A014738,Tarjeta,Metropolitana,3826787,815,0,2391719,0.4,0.009358,0.025264,0.7687
A013768,Consumo,Valparaíso,3744764,869,0,0,0.0,0.004533,0.012254,0.6186
A008285,Consumo,Metropolitana,747009,828,39,0,0.0,0.007862,0.019999,0.6335
A014405,Tarjeta,Otras,1514903,881,0,484019,0.4,0.003857,0.010022,0.8361
A009357,Microempresa,Metropolitana,1049124,816,0,886703,0.4,0.009233,0.019924,0.5117
A008113,Consumo,Otras,3676766,845,0,0,0.0,0.006258,0.019096,0.579
A005004,Consumo,Biobío,432792,870,45,0,0.0,0.004472,0.013293,0.5398
A011438,Tarjeta,Otras,3121464,798,0,6798599,0.4,0.011746,0.024966,0.6907
A008319,Microempresa,Valparaíso,627163,900,0,603084,0.4,0.002986,0.008415,0.6074
A012968,Consumo,Otras,763736,922,0,0,0.0,0.00222,0.005747,0.6118
A004627,Consumo,Metropolitana,2020414,919,0,0,0.0,0.002311,0.007249,0.6358
A007124,Microempresa,Metropolitana,3660404,722,122,4369741,0.4,0.032127,0.089811,0.6327
A003753,Tarjeta,Metropolitana,6866818,720,0,10311779,0.4,0.032978,0.107938,0.689
A001368,Automotriz,Metropolitana,1271867,810,3,0,0.0,0.010005,0.025354,0.4068
A002047,Consumo,Biobío,241258,912,0,0,0.0,0.00254,0.007129,0.7383
A012425,Consumo,Metropolitana,812652,886,0,0,0.0,0.003606,0.012235,0.5862
A007753,Automotriz,Biobío,1265741,794,0,0,0.0,0.01239,0.027824,0.3728
A011685,Tarjeta,Otras,229768,786,0,133120,0.4,0.013785,0.043492,0.7757
A001232,Consumo,Valparaíso,1505229,924,0,0,0.0,0.002161,0.006353,0.6588
A004573,Tarjeta,Otras,255636,717,0,450798,0.4,0.034296,0.096866,0.6674
A008305,Consumo,Biobío,386317,869,0,0,0.0,0.004533,0.014276,0.5534
A004297,Consumo,Biobío,1063500,868,0,0,0.0,0.004594,0.014517,0.6636
A012474,Microempresa,Metropolitana,1698306,795,0,1274340,0.4,0.012226,0.028849,0.4912
A006767,Tarjeta,Metropolitana,5048794,871,47,8888237,0.4,0.004412,0.014098,0.6818
A007763,Microempresa,Otras,201909,899,0,353589,0.4,0.003027,0.009292,0.5925
A000702,Automotriz,Biobío,2061226,885,0,0,0.0,0.003655,0.010112,0.3814
A009573,Consumo,Valparaíso,1092158,804,0,0,0.0,0.010841,0.03484,0.5876
A002060,Automotriz,Metropolitana,3654840,819,0,0,0.0,0.00887,0.020644,0.3894
A009977,Consumo,Metropolitana,6231443,807,0,0,0.0,0.010415,0.025493,0.5951
A007963,Tarjeta,Otras,300070,798,0,274495,0.4,0.011746,0.035701,0.6784
A001981,Consumo,Metropolitana,664491,785,0,0,0.0,0.01397,0.03761,0.5204
A014189,Microempresa,Valparaíso,625092,795,0,395679,0.4,0.012226,0.032095,0.4976
A006632,Tarjeta,Metropolitana,1347044,751,0,1322802,0.4,0.021939,0.053968,0.6825
A011522,Automotriz,Metropolitana,236821,864,0,0,0.0,0.004848,0.015578,0.3659
A009937,Consumo,Valparaíso,310220,905,0,0,0.0,0.002792,0.009241,0.6292
A012320,Automotriz,Metropolitana,2035631,736,0,0,0.0,0.026737,0.084437,0.3913
A004563,Tarjeta,Metropolitana,1998090,871,0,2716188,0.4,0.004412,0.011837,0.791
A000934,Tarjeta,Metropolitana,5954610,925,0,13074595,0.4,0.002132,0.006169,0.7373
A012608,Consumo,Metropolitana,858748,815,0,0,0.0,0.009358,0.031087,0.6519
A010534,Consumo,Metropolitana,479825,696,0,0,0.0,0.045043,0.136367,0.5808
A011416,Consumo,Metropolitana,654253,862,0,0,0.0,0.00498,0.016132,0.6554
A013251,Consumo,Biobío,841052,948,0,0,0.0,0.001563,0.004126,0.6218
A014232,Automotriz,Metropolitana,428322,817,0,0,0.0,0.00911,0.029395,0.2989
A006179,Consumo,Metropolitana,3337011,803,0,0,0.0,0.010987,0.027601,0.623
A001685,Consumo,Metropolitana,1601910,866,0,0,0.0,0.004719,0.012546,0.6205
A004576,Automotriz,Otras,241080,901,0,0,0.0,0.002946,0.0072,0.3535
A001103,Tarjeta,Metropolitana,2103680,910,0,3217633,0.4,0.00261,0.007002,0.7594
A009719,Consumo,Otras,6419047,790,0,0,0.0,0.013069,0.038214,0.6985
A007405,Tarjeta,Metropolitana,1432939,781,0,489547,0.4,0.014735,0.036836,0.7586
A001429,Consumo,Otras,1113522,875,0,0,0.0,0.004181,0.008837,0.5718
A001504,Consumo,Metropolitana,504477,800,0,0,0.0,0.011436,0.038642,0.6124
A014377,Consumo,Valparaíso,1782916,717,0,0,0.0,0.034296,0.111053,0.5793
A003899,Tarjeta,Biobío,4244776,850,0,2611460,0.4,0.005852,0.012604,0.707
A005036,Consumo,Valparaíso,5041666,825,0,0,0.0,0.008184,0.018702,0.6008
A014281,Tarjeta,Biobío,929889,901,28,1887195,0.4,0.002946,0.008294,0.7607
A003645,Consumo,Metropolitana,1339888,791,515,0,0.0,0.012896,0.030962,0.6329
A011406,Tarjeta,Otras,1590715,758,0,946083,0.4,0.019999,0.058026,0.719
A013839,Tarjeta,Valparaíso,573469,779,68,904060,0.4,0.015132,0.047682,0.6637
A013771,Automotriz,Valparaíso,349962,858,0,0,0.0,0.005255,0.016107,0.4354
A001011,Consumo,Metropolitana,2679662,789,0,0,0.0,0.013245,0.037583,0.6076
A010611,Tarjeta,Metropolitana,2176001,735,76,2441007,0.4,0.027091,0.072865,0.6906
A008513,Automotriz,Metropolitana,4255629,767,0,0,0.0,0.017749,0.04968,0.3574
A009930,Automotriz,Valparaíso,2012360,841,0,0,0.0,0.006604,0.014118,0.3944
A000691,Consumo,Valparaíso,402985,772,0,0,0.0,0.016609,0.043799,0.5912
A014818,Consumo,Valparaíso,4716339,950,0,0,0.0,0.001522,0.003863,0.6238
A001644,Tarjeta,Metropolitana,2444560,765,0,872764,0.4,0.018226,0.044696,0.6302
A000799,Automotriz,Metropolitana,1098650,817,0,0,0.0,0.00911,0.026997,0.4366
A000103,Automotriz,Otras,579457,860,0,0,0.0,0.005116,0.014114,0.4613
A012728,Consumo,Metropolitana,1905555,848,0,0,0.0,0.006011,0.014584,0.6966
A012998,Consumo,Otras,1154071,809,464,0,0.0,0.01014,0.031725,0.586
A010754,Automotriz,Biobío,1140227,903,0,0,0.0,0.002868,0.008399,0.3546
A013854,Tarjeta,Valparaíso,658082,810,29,1038704,0.4,0.010005,0.025236,0.7669
A010250,Tarjeta,Otras,1540467,907,0,2245653,0.4,0.002717,0.006271,0.8504
A006742,Automotriz,Metropolitana,1849168,868,0,0,0.0,0.004594,0.01335,0.3601
A004978,Microempresa,Otras,3992832,836,0,8765190,0.4,0.007062,0.022519,0.5455
A009632,Consumo,Metropolitana,1434608,841,0,0,0.0,0.006604,0.014582,0.547
